PTC,EQ,130.45,21/09/17,79.35,11/01/17,42999,42746
PTL,BE,178,20/03/17,37,11/08/17,42814,42958
PUNJABCHEM,EQ,498,03/01/18,255.85,13/02/17,43103,42779
PUNJLLOYD,EQ,29,01/01/18,17.75,20/06/17,43101,42906
PURVA,EQ,182.3,22/12/17,43.2,13/01/17,43091,42748
PVP,EQ,8.9,27/12/17,4.2,15/09/17,43096,42993
PVR,EQ,1655,28/04/17,1142.05,28/09/17,42853,43006
QGOLDHALF,EQ,1362.95,27/02/17,1240,12/07/17,42793,42928
QNIFTY,EQ,1148.7,10/01/18,827.3,15/06/17,43110,42901
QUESS,EQ,1194.9,03/01/18,630,03/03/17,43103,42797
QUICKHEAL,EQ,404,11/01/18,172.2,14/08/17,43111,42961
RADICO,EQ,326.9,08/01/18,106.55,19/04/17,43108,42844
RADIOCITY,EQ,459,09/01/18,333.5,23/05/17,43109,42878
RAIN,EQ,475,09/01/18,54.7,11/01/17,43109,42746
RAINBOWPAP,EQ,6.35,01/02/17,2.3,08/12/17,42767,43077
RAJESHEXPO,EQ,865,23/10/17,483,23/01/17,43031,42758
RAJOIL,BZ,2.5,25/01/17,1.05,13/10/17,42760,43021
RAJRAYON,BE,0.55,11/01/18,0.1,20/06/17,43111,42906
RAJSREESUG,EQ,77.85,02/02/17,49.45,04/07/17,42768,42920
RAJTV,EQ,74.7,03/11/17,54.3,28/06/17,43042,42914
RAJVIR,EQ,47.5,03/10/17,36.7,14/03/17,43011,42808
RALLIS,EQ,290,27/12/17,205,29/09/17,43096,43007
RAMANEWS,EQ,41,11/01/17,18.15,11/08/17,42746,42958
RAMASTEEL,EQ,271,11/01/18,109.95,17/01/17,43111,42752
RAMCOCEM,EQ,831,21/12/17,591.5,13/01/17,43090,42748
RAMCOIND,EQ,317.05,24/10/17,190.25,20/01/17,43032,42755
RAMCOSYS,EQ,572.4,11/01/18,312.05,15/06/17,43111,42901
RAMGOPOLY,BE,3,11/01/18,2.6,03/01/18,43111,43103
RAMKY,EQ,271.65,06/12/17,62.7,11/01/17,43075,42746
RAMSARUP,BE,3,01/11/17,1.35,05/09/17,43040,42983
RANASUG,EQ,15.35,07/02/17,6.05,18/12/17,42773,43087
RANEENGINE,EQ,744,16/06/17,540.15,11/08/17,42902,42958
RANEHOLDIN,EQ,2595,08/01/18,746.25,16/01/17,43108,42751
RATNAMANI,EQ,1125,05/01/18,653.45,31/01/17,43105,42766
RAYMOND,EQ,1141.55,09/01/18,492.15,27/01/17,43109,42762
RBL,EQ,1450,16/06/17,910.25,09/03/17,42902,42803
RBLBANK,EQ,600.9,03/05/17,362.55,13/01/17,42858,42748
RCF,EQ,111.3,08/01/18,53.35,09/03/17,43108,42803
RCOM,EQ,41,05/04/17,9.6,15/11/17,42830,43054
RECLTD,EQ,223.9,09/05/17,128.5,11/01/17,42864,42746
REDINGTON,EQ,209.9,10/11/17,98.85,12/01/17,43049,42747
REFEX,EQ,30.95,07/11/17,12.45,24/08/17,43046,42971
REGENCERAM,BE,10.1,04/05/17,4.15,12/10/17,42859,43020
RELAXO,EQ,725.1,18/12/17,397.95,11/01/17,43087,42746
RELCAPITAL,EQ,879.9,01/09/17,397,18/12/17,42979,43087
RELCNX100,EQ,120,09/01/18,87.16,11/01/17,43109,42746
RELCONS,EQ,62.96,28/12/17,37.46,11/01/17,43097,42746
RELDIVOPP,EQ,32.99,06/12/17,20.51,05/04/17,43075,42830
RELIANCE,EQ,959.5,24/11/17,506.4,23/01/17,43063,42758
RELIGARE,EQ,257.8,25/01/17,34.1,28/09/17,42760,43006
RELINFRA,EQ,620.05,12/05/17,390.55,15/11/17,42867,43054
RELNV20,EQ,539.99,31/10/17,376.86,01/02/17,43039,42767
REMSONSIND,BE,146.8,08/12/17,47.6,23/05/17,43077,42878
RENUKA,EQ,22.5,26/07/17,12.4,12/06/17,42942,42898
REPCOHOME,EQ,924,13/06/17,549.6,09/11/17,42899,43048
REPRO,EQ,862.25,11/12/17,373.55,06/02/17,43080,42772
RESPONIND,EQ,107,03/03/17,34.5,05/10/17,42797,43013
REVATHI,EQ,1063.5,27/04/17,550.2,16/01/17,42852,42751
RHFL,EQ,113,26/09/17,62.25,15/11/17,43004,43054
RICOAUTO,EQ,110.9,24/10/17,47.7,23/06/17,43032,42909
RIIL,EQ,683.5,02/01/18,388.25,01/02/17,43102,42767
RJL,EQ,384.8,21/12/17,129,20/01/17,43090,42755
RKDL,BE,24.95,08/01/18,7.25,11/08/17,43108,42958
RKFORGE,EQ,890.9,05/01/18,338.55,11/01/17,43105,42746
RMCL,EQ,41.05,03/10/17,22.55,13/01/17,43011,42748
RML,EQ,826,08/12/17,395.3,01/02/17,43077,42767
RNAM,EQ,311,01/01/18,237.5,16/11/17,43101,43055
RNAVAL,EQ,72.65,02/01/18,33.65,18/12/17,43102,43087
ROHLTD,EQ,216.4,09/01/18,75.25,11/01/17,43109,42746
ROLLT,BE,19.9,13/01/17,3.7,29/06/17,42748,42915
ROLTA,EQ,82.15,08/01/18,51.05,11/08/17,43108,42958
ROSSELLIND,EQ,149.75,29/11/17,87.1,19/06/17,43068,42905
RPGLIFE,EQ,610.05,11/01/18,296.7,16/08/17,43111,42963
RPOWER,EQ,65.2,02/01/18,34.6,15/11/17,43102,43054
RPPINFRA,EQ,362.75,10/02/17,211,01/06/17,42776,42887
RRSLGETF,EQ,17.46,06/09/17,16.5,15/03/17,42984,42809
RSSOFTWARE,EQ,117.4,11/01/17,58.85,22/08/17,42746,42969
RSWM,EQ,511.9,06/02/17,303.5,28/09/17,42772,43006
RSYSTEMS,EQ,62.95,18/01/17,35,11/08/17,42753,42958
RTNINFRA,BE,11.75,10/11/17,2.9,02/02/17,43049,42768
RTNPOWER,EQ,9.6,24/04/17,5.3,07/11/17,42849,43046
RUBYMILLS,EQ,457,21/04/17,286.5,30/03/17,42846,42824
RUCHINFRA,BE,5.5,05/12/17,2.6,06/09/17,43074,42984
RUCHIRA,EQ,216,11/01/18,104.4,11/01/17,43111,42746
RUCHISOYA,EQ,33.75,02/11/17,15.25,15/12/17,43041,43084
RUPA,EQ,589.95,15/06/17,245,16/02/17,42901,42782
RUSHIL,EQ,1195,02/11/17,518,19/04/17,43041,42844
SABEVENTS,EQ,58.5,17/02/17,10.45,23/11/17,42783,43062
SABTN,BE,305,11/01/17,13.55,24/11/17,42746,43063
SADBHAV,EQ,440,11/01/18,261.05,11/08/17,43111,42958
SADBHIN,EQ,157.3,11/01/18,88.15,27/09/17,43111,43005
SAGCEM,EQ,1175.5,04/01/18,666.5,17/01/17,43104,42752
SAIL,EQ,101.45,08/01/18,52.85,28/09/17,43108,43006
SAKHTISUG,EQ,44.45,07/02/17,21.7,27/12/17,42773,43096
SAKSOFT,EQ,340,12/01/17,175.05,11/08/17,42747,42958
SAKUMA,BE,282.55,08/11/17,60,15/02/17,43047,42781
SALASAR,EQ,344.7,08/01/18,198,22/08/17,43108,42969
SALONA,BE,213,01/01/18,39,23/01/17,43101,42758
SALORAINTL,BE,72.5,16/03/17,41.4,28/08/17,42810,42975
SALSTEEL,BE,8.9,18/10/17,3.85,31/01/17,43026,42766
SALZERELEC,EQ,245.9,12/12/17,166.85,28/09/17,43081,43006
SAMBHAAV,EQ,16.65,27/12/17,5.5,31/01/17,43096,42766
SAMTEL,BE,1.7,11/01/18,0.4,20/11/17,43111,43059
SANCO,EQ,145,13/02/17,48.5,11/12/17,42779,43080
SANDESH,EQ,1508.9,29/12/17,801.15,10/07/17,43098,42926
SANGAMIND,EQ,325.8,25/04/17,182,18/12/17,42850,43087
SANGHIIND,EQ,143.9,28/12/17,55.6,30/01/17,43097,42765
SANGHVIFOR,EQ,50.8,26/04/17,32.2,16/10/17,42851,43024
SANGHVIMOV,EQ,274.4,27/04/17,130.1,28/09/17,42852,43006
SANOFI,EQ,4980,27/12/17,3940,11/09/17,43096,42989
SANWARIA,BE,34.4,08/01/18,3.33,23/01/17,43108,42758
SARDAEN,EQ,612.8,10/01/18,228.6,01/02/17,43110,42767
SAREGAMA,EQ,960,17/11/17,199.7,17/02/17,43056,42783
SARLAPOLY,EQ,82.55,04/01/18,41.5,23/08/17,43104,42970
SASKEN,EQ,769,02/01/18,375.05,20/03/17,43102,42814
SASTASUNDR,BE,152.95,09/05/17,69,13/01/17,42864,42748
SATHAISPAT,EQ,76,11/01/17,30.75,18/12/17,42746,43087
SATIN,EQ,512.7,08/01/18,242.05,12/06/17,43108,42898
SBILIFE,EQ,740,03/10/17,629,08/11/17,43011,43047
SBIN,EQ,351.3,26/10/17,241.15,19/10/17,43034,43027
SCAPDVR,EQ,7,11/01/18,2.6,23/11/17,43111,43062
SCHAEFFLER,EQ,5988.7,28/12/17,3773.7,23/01/17,43097,42758
SCHAND,EQ,700,09/05/17,425.45,11/08/17,42864,42958
SCHNEIDER,EQ,162,25/04/17,115,10/08/17,42850,42957
SCI,EQ,113.4,02/11/17,61.8,10/03/17,43041,42804
SDBL,EQ,264,11/01/18,117,06/03/17,43111,42800
SEAMECLTD,BE,195,07/08/17,78.2,03/02/17,42954,42769
SEINV,EQ,269,14/09/17,140.05,11/08/17,42992,42958
SELAN,BE,270,09/11/17,154.6,29/03/17,43048,42823
SELMCL,EQ,4.45,13/04/17,2.05,03/10/17,42838,43011
SENSEXIWIN,EQ,393,18/12/17,230,16/01/17,43087,42751
SEPOWER,BE,21.35,12/01/17,6.6,14/08/17,42747,42961
SEQUENT,EQ,152.2,03/02/17,95.5,11/01/18,42769,43111
SERVALL,BZ,4.3,30/01/17,0.9,06/09/17,42765,42984
SESHAPAPER,EQ,1048,09/01/18,642.25,11/08/17,43109,42958
SETCO,EQ,72.75,11/01/18,33.3,06/03/17,43111,42800
SETF10GILT,EQ,193.28,23/01/17,145.4,01/01/18,42758,43101
SETFGOLD,EQ,2794.4,08/09/17,2536,10/07/17,42986,42926
SETFNIF50,EQ,119.5,11/08/17,84.79,11/01/17,42958,42746
SETFNIFBK,EQ,300,07/08/17,188.4,11/01/17,42954,42746
SETFNN50,EQ,330,06/10/17,221,18/01/17,43014,42753
SEZAL,BZ,9.95,12/01/17,3.8,27/12/17,42747,43096
SFL,EQ,1850,20/11/17,925,24/01/17,43059,42759
SGL,EQ,24.5,02/01/18,11.1,24/03/17,43102,42818
SHAHALLOYS,EQ,23.9,31/07/17,14.05,28/02/17,42947,42794
SHAKTIPUMP,EQ,557,01/09/17,139.6,13/01/17,42979,42748
SHALBY,EQ,274.4,09/01/18,209.9,28/12/17,43109,43097
SHALPAINTS,EQ,302.45,17/05/17,132.08,03/03/17,42872,42797
SHANKARA,EQ,2364.8,05/12/17,555,05/04/17,43074,42830
SHANTIGEAR,EQ,179.1,21/12/17,98.5,17/02/17,43090,42783
SHARDACROP,EQ,570,22/05/17,382.55,18/12/17,42877,43087
SHARDAMOTR,EQ,3140,05/09/17,1111,11/01/17,42983,42746
SHARIABEES,EQ,278.51,17/07/17,189,24/01/17,42933,42759
SHARONBIO,BZ,9.9,20/09/17,4.95,06/07/17,42998,42922
SHEMAROO,EQ,478.95,22/12/17,317.5,26/05/17,43091,42881
SHILPAMED,EQ,749.9,12/04/17,535.1,11/08/17,42837,42958
SHILPI,BZ,252,13/04/17,10.1,19/12/17,42838,43088
SHIRPUR-G,EQ,234.8,22/12/17,89,08/03/17,43091,42802
SHIVAMAUTO,EQ,107.9,23/10/17,41.9,28/02/17,43031,42794
SHIVATEX,EQ,659,11/01/18,435,26/12/17,43111,43095
SHK,EQ,333.6,11/01/17,236,31/08/17,42746,42978
SHOPERSTOP,EQ,603,02/11/17,281.5,01/02/17,43041,42767
SHREECEM,EQ,20538,15/05/17,14334.9,11/01/17,42870,42746
SHREEPUSHK,EQ,336.7,10/01/18,168.4,11/08/17,43110,42958
SHREERAMA,BE,20.2,01/01/18,12,03/04/17,43101,42828
SHREYANIND,EQ,245,08/01/18,93.7,25/01/17,43108,42760
SHREYAS,EQ,646.8,11/01/18,210,13/01/17,43111,42748
SHRIPISTON,BE,2498.4,18/07/17,1130.1,20/03/17,42934,42814
SHRIRAMCIT,EQ,2616.4,05/07/17,1823.5,12/01/17,42921,42747
SHRIRAMEPC,EQ,33.9,27/12/17,17.2,18/10/17,43096,43026
SHYAMCENT,BE,18.65,10/11/17,6.95,03/03/17,43049,42797
SICAGEN,EQ,64,10/01/18,23.2,10/03/17,43110,42804
SICAL,EQ,286,11/05/17,197.95,25/09/17,42866,43003
SIEMENS,EQ,1471.35,10/05/17,1119.45,06/12/17,42865,43075
SIGNET,BE,27.6,27/01/17,6.8,06/10/17,42762,43014
SIL,BE,29.3,31/10/17,21.6,30/03/17,43039,42824
SILINV,BE,581.7,07/12/17,119.25,12/01/17,43076,42747
SIMBHALS,EQ,41.95,11/01/17,23.2,18/12/17,42746,43087
SIMPLEX,BE,66.75,01/11/17,22.5,11/01/17,43040,42746
SIMPLEXINF,EQ,617.6,06/12/17,273.55,10/03/17,43075,42804
SINTEX,EQ,121.4,17/05/17,16.15,25/05/17,42872,42880
SIS,EQ,1295.05,21/12/17,705.1,11/08/17,43090,42958
SITASHREE,BE,8.55,20/01/17,3.35,28/06/17,42755,42914
SITINET,EQ,41.45,27/03/17,23,23/08/17,42821,42970
SIYSIL,EQ,782.05,06/12/17,268.72,16/01/17,43075,42751
SJVN,EQ,40.15,05/01/18,29.75,21/08/17,43105,42968
SKFINDIA,EQ,1970,01/01/18,1261.05,16/01/17,43101,42751
SKIL,BE,51,09/01/18,18.5,31/03/17,43109,42825
SKIPPER,EQ,292.3,27/11/17,141,10/03/17,43066,42804
SKMEGGPROD,EQ,115.9,21/11/17,58.1,12/01/17,43060,42747
SMARTLINK,EQ,137,10/01/18,83.95,11/08/17,43110,42958
SMLISUZU,EQ,1388,24/04/17,830,18/12/17,42849,43087
SMPL,BE,3.05,07/02/17,1.25,27/09/17,42773,43005
SMSLIFE,EQ,549.65,25/09/17,128.45,17/08/17,43003,42964
SMSPHARMA,EQ,120.7,22/09/17,65,11/08/17,43000,42958
SNOWMAN,EQ,67.7,09/01/18,46.2,11/08/17,43109,42958
SOBHA,EQ,694.9,08/01/18,255,23/01/17,43108,42758
SOLARINDS,EQ,1272.8,07/12/17,690.2,11/01/17,43076,42746
SOMANYCERA,EQ,977.6,05/01/18,470.05,11/01/17,43105,42746
SOMATEX,BE,25.15,28/11/17,8.55,31/01/17,43067,42766
SOMICONVEY,EQ,86.4,10/01/18,40.05,15/09/17,43110,42993
SONASTEER,EQ,131.9,07/07/17,67.55,18/01/17,42923,42753
SONATSOFTW,EQ,312,11/01/18,143,25/05/17,43111,42880
SORILHOLD,BE,253.4,11/12/17,21.3,07/02/17,43080,42773
SORILINFRA,EQ,398.4,22/11/17,88.6,11/08/17,43061,42958
SOTL,EQ,1670,04/01/18,725,11/01/17,43104,42746
SOUTHBANK,EQ,34.75,09/01/18,18.86,01/02/17,43109,42767
SPAL,EQ,484,22/06/17,345,18/05/17,42908,42873
SPARC,EQ,527,28/12/17,272,30/05/17,43097,42885
SPECIALITY,EQ,194.9,30/11/17,59.5,15/03/17,43069,42809
SPENTEX,BE,9.05,11/01/18,2.9,30/05/17,43111,42885
SPHEREGSL,EQ,78.75,27/01/17,38.25,28/09/17,42762,43006
SPIC,EQ,57.85,05/01/18,20.5,10/03/17,43105,42804
SPICEMOBI,EQ,33.95,18/07/17,12.45,12/06/17,42934,42898
SPLIL,EQ,32.1,27/01/17,17.05,11/08/17,42762,42958
SPMLINFRA,EQ,188,24/07/17,48.6,27/01/17,42940,42762
SPTL,EQ,136.5,08/08/17,66.55,18/12/17,42955,43087
SPYL,BE,1.5,11/01/17,0.2,01/09/17,42746,42979
SQSBFSI,EQ,784,02/02/17,405,22/08/17,42768,42969
SREEL,EQ,342,21/12/17,116.3,18/04/17,43090,42843
SREINFRA,EQ,138,21/07/17,80.2,30/03/17,42937,42824
SRF,EQ,2022,01/01/18,1415.25,09/08/17,43101,42956
SRHHYPOLTD,EQ,264.25,24/10/17,110,15/03/17,43032,42809
SRIPIPES,EQ,448.6,11/01/18,274.3,01/02/17,43111,42767
SRSLTD,EQ,8.25,30/01/17,1.6,10/01/18,42765,43110
SRTRANSFIN,EQ,1545.9,10/01/18,888.2,03/03/17,43110,42797
SSWL,EQ,1224.5,10/01/18,659,13/02/17,43110,42779
STAMPEDE,BE,26.9,11/01/17,4.9,23/11/17,42746,43062
STAR,EQ,1274.7,03/02/17,752.3,09/11/17,42769,43048
STARCEMENT,EQ,151.9,09/01/18,102.3,09/10/17,43109,43017
STARPAPER,EQ,302.5,21/12/17,131.1,21/03/17,43090,42815
STCINDIA,BE,299,07/11/17,139.2,24/05/17,43046,42879
STEELXIND,EQ,133.55,29/11/17,32.05,22/12/17,43068,43091
STEL,EQ,147.1,04/01/18,49.95,16/01/17,43104,42751
STERLINBIO,EQ,6.8,12/04/17,3.1,18/12/17,42837,43087
STERTOOLS,EQ,478,08/12/17,173.2,01/02/17,43077,42767
STINDIA,BE,31.95,19/01/17,9.7,11/08/17,42754,42958
STRTECH,EQ,382.95,11/01/18,102.5,13/01/17,43111,42748
SUBEX,EQ,12.35,06/02/17,7.65,11/08/17,42772,42958
SUBROS,EQ,441,11/01/18,166.05,11/01/17,43111,42746
SUDARSCHEM,EQ,472,05/01/18,316.1,11/08/17,43105,42958
SUJANAUNI,BE,1.85,25/01/17,0.8,20/12/17,42760,43089
SUMEETINDS,EQ,41.76,18/05/17,21.85,11/08/17,42873,42958
SUMMITSEC,EQ,1350,01/01/18,391.25,16/02/17,43101,42782
SUNCLAYLTD,EQ,6299.9,16/10/17,2895,16/01/17,43024,42751
SUNDARAM,EQ,6,26/12/17,2.55,11/08/17,43095,42958
SUNDARMFIN,EQ,2010,10/01/18,1200.55,16/01/17,43110,42751
SUNDRMBRAK,EQ,836.7,09/10/17,356.6,27/03/17,43017,42821
SUNDRMFAST,EQ,598,21/12/17,303.45,11/01/17,43090,42746
SUNFLAG,EQ,87.8,03/11/17,33.15,31/01/17,43042,42766
SUNILHITEC,EQ,16.25,24/10/17,10.1,08/03/17,43032,42802
SUNPHARMA,EQ,729.05,14/03/17,432.7,14/08/17,42808,42961
SUNTECK,EQ,435,19/12/17,117.55,03/02/17,43088,42769
SUNTV,EQ,1053.15,09/01/18,515.05,23/01/17,43109,42758
SUPERHOUSE,EQ,227.6,01/11/17,136.5,29/06/17,43040,42915
SUPERSPIN,BE,24.6,04/12/17,10.9,14/03/17,43073,42808
SUPPETRO,EQ,446.8,27/04/17,207.9,23/01/17,42852,42758
SUPRAJIT,EQ,347.9,03/01/18,182.1,01/02/17,43103,42767
SUPREMEIND,EQ,1442.6,10/07/17,865,17/01/17,42926,42752
SUPREMEINF,EQ,130.5,03/01/18,69.8,31/05/17,43103,42886
SUPREMETEX,EQ,7.1,13/01/17,1.8,24/11/17,42748,43063
SURANACORP,BE,1.4,01/08/17,1.05,11/01/18,42948,43111
SURANAIND,EQ,5.4,11/04/17,2.45,19/01/17,42836,42754
SURANASOL,BE,27.65,17/05/17,14,18/08/17,42872,42965
SURANAT&P,BE,9.3,02/11/17,3.35,31/05/17,43041,42886
SURYALAXMI,EQ,139.25,11/01/17,81.6,03/10/17,42746,43011
SURYAROSNI,EQ,439.2,11/01/18,180.8,16/02/17,43111,42782
SUTLEJTEX,EQ,120,10/11/17,72.77,11/08/17,43049,42958
SUVEN,EQ,230.4,17/10/17,155,11/08/17,43025,42958
SUZLON,EQ,22.25,22/05/17,12.8,16/11/17,42877,43055
SWANENERGY,EQ,217.9,10/01/18,109.1,11/08/17,43110,42958
SWARAJENG,EQ,2423.95,19/06/17,1316,17/03/17,42905,42811
SWELECTES,EQ,658.8,10/07/17,323.3,23/02/17,42926,42789
SYMPHONY,EQ,2209,11/01/18,1151.85,11/08/17,43111,42958
SYNCOM,EQ,7.4,01/01/18,4.1,11/08/17,43101,42958
SYNDIBANK,EQ,95.9,27/11/17,61.5,11/08/17,43066,42958
SYNGENE,EQ,617.55,12/01/17,430.1,11/08/17,42747,42958
TAINWALCHM,EQ,150.7,20/09/17,43,20/02/17,42998,42786
TAJGVK,EQ,202.8,08/01/18,118,18/01/17,43108,42753
TAKE,EQ,183.5,30/10/17,118.2,26/05/17,43038,42881
TALBROAUTO,EQ,354,09/01/18,122.1,03/03/17,43109,42797
TALWALKARS,EQ,340,22/12/17,210.25,23/02/17,43091,42789
TANLA,EQ,66.4,27/01/17,29.5,11/08/17,42762,42958
TANTIACONS,BE,25.3,02/02/17,14.35,24/10/17,42768,43032
TARAJEWELS,EQ,48.7,10/02/17,16.1,21/12/17,42776,43090
TARAPUR,EQ,11.3,06/02/17,5.2,30/08/17,42772,42977
TARMAT,EQ,83.4,19/12/17,30.35,11/08/17,43088,42958
TASTYBITE,EQ,11100,04/01/18,4211.55,23/03/17,43104,42817
TATACHEM,EQ,782,11/01/18,507.5,11/01/17,43111,42746
TATACOFFEE,EQ,183.5,29/11/17,114.5,11/01/17,43068,42746
TATACOMM,EQ,783.9,17/03/17,570.45,10/08/17,42811,42957
TATAELXSI,EQ,1057.2,11/01/18,641.18,24/05/17,43111,42879
TATAGLOBAL,EQ,319.65,09/01/18,124.05,12/01/17,43109,42747
TATAINVEST,EQ,957.85,10/01/18,567.95,16/01/17,43110,42751
TATAMETALI,EQ,975.5,10/01/18,342.05,23/01/17,43110,42758
TATAMOTORS,EQ,552,27/01/17,358.5,11/08/17,42762,42958
TATAMTRDVR,EQ,345.7,01/02/17,207.8,08/09/17,42767,42986
TATAPOWER,EQ,101.8,05/01/18,75.8,10/08/17,43105,42957
TATASPONGE,EQ,1234,10/01/18,589.55,31/01/17,43110,42766
TATASTEEL,EQ,780.85,09/01/18,428,05/05/17,43109,42860
TBZ,EQ,148.5,27/11/17,61.4,15/03/17,43066,42809
TCI,EQ,349,06/07/17,153,12/01/17,42922,42747
TCIDEVELOP,BE,619.5,30/11/17,330,16/01/17,43069,42751
TCIEXP,EQ,667,10/07/17,280,31/01/17,42926,42766
TCIFINANCE,EQ,35.2,09/01/18,20.4,23/08/17,43109,42970
TCPLPACK,EQ,748,19/10/17,580,12/12/17,43027,43081
TCS,EQ,2821.9,11/01/18,2153,02/02/17,43111,42768
TDPOWERSYS,EQ,269.9,15/05/17,153,28/02/17,42870,42794
TEAMLEASE,EQ,2543.7,26/12/17,840.05,22/02/17,43095,42788
TECHIN,BE,16.45,07/12/17,3.7,31/01/17,43076,42766
TECHM,EQ,555.85,11/01/18,356.65,29/05/17,43111,42884
TECHNO,EQ,438.9,08/06/17,312.4,27/09/17,42894,43005
TECHNOFAB,BE,344,30/11/17,178.15,16/01/17,43069,42751
TEJASNET,EQ,472,09/01/18,257,27/06/17,43109,42913
TERASOFT,EQ,128.9,11/01/17,52.2,10/10/17,42746,43018
TEXINFRA,EQ,78.8,27/11/17,40.4,03/04/17,43066,42828
TEXMOPIPES,BE,34.8,27/11/17,17.75,14/03/17,43066,42808
TEXRAIL,EQ,129.3,28/11/17,83.25,11/08/17,43067,42958
TFCILTD,EQ,177,11/01/18,55.35,13/01/17,43111,42748
TFL,BE,22.45,08/05/17,9.2,31/03/17,42863,42825
TGBHOTELS,EQ,77.9,16/05/17,47.4,11/08/17,42871,42958
THANGAMAYL,EQ,699.15,12/12/17,178.1,20/02/17,43081,42786
THEMISMED,EQ,799,02/01/18,387.6,28/08/17,43102,42975
THERMAX,EQ,1360,09/01/18,786,30/01/17,43109,42765
THIRUSUGAR,EQ,82.5,07/02/17,51.1,11/08/17,42773,42958
THOMASCOOK,EQ,265,28/12/17,186.35,28/02/17,43097,42794
THOMASCOTT,BE,21.35,01/08/17,11.1,25/01/17,42948,42760
THYROCARE,EQ,871,10/07/17,641.3,05/12/17,42926,43074
TI,BE,25,27/11/17,10.2,30/05/17,43066,42885
TIDEWATER,EQ,7950,04/01/18,5380,23/05/17,43104,42878
TIFIN,EQ,724.8,27/12/17,530,29/09/17,43096,43007
TIIL,EQ,554.9,28/12/17,383.1,27/09/17,43097,43005
TIINDIA,EQ,308.9,16/11/17,215.7,06/12/17,43055,43075
TIJARIA,EQ,14.9,11/01/18,5.65,30/03/17,43111,42824
TIL,EQ,684,21/12/17,268,25/01/17,43090,42760
TIMESGTY,EQ,97.7,11/01/18,22,07/02/17,43111,42773
TIMETECHNO,EQ,232.8,09/01/18,85.4,31/01/17,43109,42766
TIMKEN,EQ,975,10/01/18,594.1,10/03/17,43110,42804
TINPLATE,EQ,319.45,10/01/18,76.5,29/03/17,43110,42823
TIPSINDLTD,BE,159.4,15/11/17,56,24/05/17,43054,42879
TIRUMALCHM,EQ,2440,09/01/18,728,20/01/17,43109,42755
TITAN,EQ,938.5,09/01/18,355,13/01/17,43109,42748
TMRVL,EQ,246.3,17/03/17,114.8,22/11/17,42811,43061
TNPETRO,EQ,83.9,27/11/17,26.25,01/02/17,43066,42767
TNPL,EQ,499,08/01/18,285.5,11/09/17,43108,42989
TNTELE,BE,4.2,23/02/17,1.85,26/07/17,42789,42942
TOKYOPLAST,EQ,169.6,03/07/17,97.15,09/02/17,42919,42775
TORNTPHARM,EQ,1575.25,31/03/17,1141.95,29/05/17,42825,42884
TORNTPOWER,EQ,299.75,10/01/18,171.5,27/06/17,43110,42913
TPLPLASTEH,EQ,781,04/01/18,425,14/08/17,43104,42961
TREEHOUSE,BE,28.15,12/01/17,12,16/11/17,42747,43055
TRENT,EQ,361,28/11/17,196.1,12/01/17,43067,42747
TRF,BE,322,01/12/17,184,28/02/17,43070,42794
TRIDENT,EQ,109.5,20/09/17,59.75,12/01/17,42998,42747
TRIGYN,EQ,163.75,18/05/17,87.75,05/10/17,42873,43013
TRIL,EQ,47.59,13/04/17,29,11/08/17,42838,42958
TRITURBINE,EQ,167.25,04/07/17,112.15,16/01/17,42920,42751
TRIVENI,EQ,108,08/08/17,67.15,23/01/17,42955,42758
TTKHLTCARE,EQ,945,09/11/17,680,11/08/17,43048,42958
TTKPRESTIG,EQ,8474,20/12/17,5300,20/02/17,43089,42786
TTL,EQ,141.45,04/01/18,45.8,23/01/17,43104,42758
TTML,BE,10.45,02/03/17,3.7,11/10/17,42796,43019
TV18BRDCST,EQ,64.9,08/01/18,33.05,24/05/17,43108,42879
TVSELECT,BE,545.65,11/10/17,164.4,22/03/17,43019,42816
TVSMOTOR,EQ,794.45,02/01/18,375.5,17/01/17,43102,42752
TVSSRICHAK,EQ,4340,04/05/17,2925.15,06/03/17,42859,42800
TVTODAY,EQ,476.3,27/12/17,210,10/08/17,43096,42957
TVVISION,BE,314.5,12/01/17,15,18/12/17,42747,43087
TWL,EQ,189.7,01/12/17,97.3,16/02/17,43070,42782
UBL,EQ,1198.75,11/01/18,717.2,18/04/17,43111,42843
UCALFUEL,EQ,330,26/12/17,175,10/03/17,43095,42804
UCOBANK,EQ,44.75,05/05/17,28.8,11/08/17,42860,42958
UFLEX,EQ,506.9,26/12/17,254.7,15/02/17,43095,42781
UFO,EQ,620,08/01/18,314.1,11/08/17,43108,42958
UGARSUGAR,EQ,43.1,08/02/17,21.8,17/11/17,42774,43056
UJAAS,EQ,48.4,11/01/17,20.6,29/08/17,42746,42976
UJJIVAN,EQ,464.3,06/03/17,285,04/08/17,42800,42951
ULTRACEMCO,EQ,4533.1,16/05/17,3288.35,11/01/17,42871,42746
UMANGDAIRY,EQ,106.8,09/01/18,63.5,29/09/17,43109,43007
UNICHEMLAB,EQ,382,08/01/18,231,04/09/17,43108,42982
UNIENTER,EQ,109.95,20/09/17,65.7,14/03/17,42998,42808
UNIONBANK,EQ,205.1,05/05/17,123.7,12/10/17,42860,43020
UNIPLY,EQ,468,29/11/17,212.6,19/01/17,43068,42754
UNITECH,EQ,12.25,02/01/18,4.4,16/01/17,43102,42751
